First Name,Last Name,Age,Sex
Jerri,Guy,66,Not Defined
Sonia,Ruybal,90,M
Emma,Defenbaugh,99,F
Anthony,Pineau,62,M
Katrina,Ruiz,65,LGBT
Dung,Peterson,59,M
Ronald,Windsor,45,LGBT
Grace,Hendricks,157,M
Daisy,Vaneck,54,LGBT
Ocie,Pearson,67,LGBT
Melanie,Harrison,16,Not Defined
Scott,Zajc,53,Not Defined
Frances,Dowdell,62,F
Elizabeth,Santana,123,LGBT
Marie,Rowe,14,M
James,Meyer,42,LGBT
Joseph,Roemmich,52,Not Defined
Nathan,Ferrell,21,F
Amanda,Johnson,30,Not Defined
John,Crane,39,LGBT
Dante,Smith,54,LGBT
Evan,Borgia,35,Not Defined
Elizabeth,Komp,193,F
Michael,Moore,58,M
Matthew,Pisano,17,M
Diana,Glover,51,M
George,Ortiz,67,F
Brian,Shoemaker,24,LGBT
Julie,Stam,14,LGBT
Bryan,Aguilar,54,LGBT
Timothy,Turkin,23,M
Michelle,Tatro,52,M
Thomas,Schiele,9,F
Donald,Rodriquez,175,LGBT
Andrew,Taylor,42,F
Norma,Davenport,57,F
Jesse,Callicutt,70,F
Richard,Biggs,96,F
Miriam,Privett,11,F
Amanda,Bennett,31,LGBT
Eva,Frank,60,LGBT
William,Kornreich,3,F
Richard,Ashcraft,52,F
Patricia,Mickey,45,M
Victor,Dunphy,45,F
Anthony,Taylor,15,LGBT
Corey,Her,54,Not Defined
Gwendolyn,Wright,49,F
Bob,Davidson,9,F
Katherine,Konecny,195,LGBT
Titus,Greer,51,F
Richard,Claar,51,F
Jason,Rodriguez,45,M
Frances,Doll,37,LGBT
Mitchell,Mccarville,1,M
Matthew,Edgington,38,M
Cindy,Allen,153,M
Olga,Vazquez,44,M
Doyle,Flannery,1,LGBT
Donna,Blackburn,44,LGBT
Frank,Keller,55,M
Scott,Watson,63,F
Madeline,Ayers,13,Not Defined
James,Robinson,152,F
Melinda,Ivie,8,F
Ann,Fulton,182,F
Norma,Canevari,5,F
Dora,Nelson,26,F
Allan,Ruppert,176,M
David,Ohler,18,LGBT
Kim,Piere,67,LGBT
Robert,Gregory,43,F
Pansy,Montemurro,121,Not Defined
Jack,Anderson,69,M
Joseph,Coulter,61,M
Bonnie,Serio,43,LGBT
Mary,Tuggle,66,M
Susan,Smith,39,LGBT
Juan,Cowan,51,LGBT
Eunice,Williams,55,F
Meg,Woodson,22,M
Michelle,Osbourn,29,M
Frances,Williams,21,Not Defined
Norman,Stack,13,F
Tomas,Howard,140,LGBT
Marlon,Odom,32,LGBT
Robert,Ladner,29,M
Jamel,Dixon,39,LGBT
Joe,Raya,90,LGBT
Tim,Mansfield,13,F
Jimmie,Cronin,45,M
Ruth,Davis,20,LGBT
Mikel,Vancuren,59,LGBT
Willie,Cerullo,114,M
Troy,Clark,38,M
Donald,Mcloughlin,194,Not Defined
Claudia,Sullivan,144,LGBT
Anna,Wiltfong,27,LGBT
Georgia,Neff,41,M
Margaret,Wheeler,53,Not Defined
James,Nifong,51,M
Billie,Zurcher,41,Not Defined
William,Wai,23,LGBT
Norman,Rinehart,77,M
Peter,Pitsch,23,M
Scott,Stephens,39,M
Jennifer,Simonson,37,Not Defined
Joseph,Amador,9,LGBT
Richard,Marble,19,Not Defined
Josephine,Pater,41,LGBT
James,Carty,49,F
Erwin,Salzman,55,F
Arthur,Austin,26,Not Defined
Michelle,Brain,52,LGBT
Vicki,Powell,25,LGBT
David,Warren,35,M
Bob,Reinhardt,38,M
Michele,Brooks,30,LGBT
Terry,Ramirez,38,M
Danielle,Baisley,64,LGBT
Deborah,Oneal,67,Not Defined
Dwayne,Allen,70,LGBT
Frank,Coppin,59,F
Tammy,Cosper,15,M
Vickie,Tanner,6,LGBT
Mary,Delvalle,19,F
Perry,Stanley,137,Not Defined
Margaret,Newcomb,49,Not Defined
Angela,Guizar,73,F
Andrew,Sexton,23,M
Albert,Daniels,69,Not Defined
Robert,Johnson,133,LGBT
Trevor,Mauk,20,F
Lucy,Brooks,51,F
John,Bustios,53,M
Jeffery,Quintanilla,32,M
Tracy,Brent,33,LGBT
Karen,Johnson,45,M
Joseph,Page,65,M
Jeffrey,Santi,14,LGBT
Martha,Speed,22,F
Krystle,Bertram,82,M
Robert,Simpson,18,F
Ruben,Luckhardt,55,LGBT
Rex,Canter,158,LGBT
James,Batten,32,M
Tony,Gehring,62,F
David,Young,64,M
Laura,Durkee,66,F
Katharine,Pratt,28,F
Fred,Patrick,33,F
Regina,Silva,28,Not Defined
Ruben,Carlson,37,M
Samuel,Warren,54,F
Christy,Roberson,37,F
Gladys,Conlon,125,Not Defined
Larry,Hancher,20,LGBT
Anna,Pelland,65,M
Craig,Brooks,42,M
Michelle,Goodwin,62,LGBT
Mark,Thomas,50,F
Richard,Banuelos,72,M
Charles,Martinez,32,M
Annette,Deacy,74,LGBT
Cindy,Mcdonough,12,M
Jason,Bublitz,46,LGBT
Michael,Stamm,37,M
Antonio,Davis,48,F
Herbert,Miller,64,F
Edgar,Behn,19,M
Jason,Whitehorn,13,Not Defined
Rosa,Trimble,31,F
Thomas,Madrid,60,Not Defined
James,Webb,12,LGBT
Lynn,Merchant,53,M
Harry,Armstrong,61,Not Defined
Patsy,Farmer,52,F
Johnny,Grundhoefer,38,LGBT
Matthew,Hoggard,47,LGBT
Margaret,Gum,70,M
Sandra,Salazar,20,LGBT
Valerie,Wright,57,F
Caryl,Gollier,44,LGBT
John,Pohl,68,Not Defined
Pauline,Quinn,48,F
Dorothy,Shotkoski,22,M
Ruth,Beaman,34,M
Barbara,Lee,51,F
Candace,Williams,70,LGBT
Ethel,Cosby,53,M
Mary,Mcraney,41,M
Martha,Kaplan,42,F
Shelia,Sangster,40,Not Defined
James,Morton,155,LGBT
David,Brown,62,LGBT
James,Smith,63,M
Joe,Dardar,31,M
Sylvia,Pratt,22,Not Defined
Dawn,Shon,14,F
Ann,Fuller,111,M
Carmen,Proffitt,148,M
Jon,Morell,35,Not Defined
Wayne,Thorell,2,LGBT
David,Reyes,20,M
Sarah,Trussell,7,LGBT
Richard,Neely,11,M
Tyler,Emory,63,M
Max,Tague,20,LGBT
Gayle,Montgomery,39,F
Oscar,Greene,101,F
Shirley,Ernst,23,LGBT
Patrick,Cole,22,M
Stephen,Avery,28,LGBT
Christina,Smith,36,M
Catherine,Bryant,26,F
Michael,Pickett,43,F
Robert,Kosloski,17,LGBT
Joni,Blackburn,58,LGBT
Martha,Freitas,136,LGBT
Nicholas,Atkins,13,F
Martin,Russell,59,LGBT
Thelma,Miller,157,F
Shirley,Monti,44,Not Defined
Stephan,Gale,30,Not Defined
Gary,Beaton,13,LGBT
Leslie,Burdick,3,LGBT
Sharon,Vickers,1,LGBT
Juanita,Shipman,49,LGBT
Sean,Virula,178,M
Elsie,Porter,63,F
Joan,Muddaththir,142,LGBT
Luana,Gray,1,LGBT
John,Niemi,8,M
Lula,Delgado,59,M
Roscoe,Turner,137,LGBT
Richard,Lumpkins,143,M
Michael,Pedersen,12,F
Joshua,Kline,62,Not Defined
Lisa,Cooper,53,M
Kenneth,Schult,2,M
Mary,Byrant,5,M
Christopher,Rother,14,M
Karla,Reynolds,40,F
Elaine,Haman,28,F
Lynda,Robinson,51,LGBT
Teresa,Snow,90,LGBT
Rae,Neal,35,LGBT
John,Frison,48,F
Bill,Vergari,54,F
Ruth,Condon,27,LGBT
Dorothy,Vanauker,137,F
Stanley,Hoskinson,18,Not Defined
Suzanne,Hallock,62,F
Carla,Nolan,54,LGBT
Judith,Sedotal,55,Not Defined
Doris,Vinson,37,LGBT
Michael,Campos,36,LGBT
Erica,Graves,57,LGBT
Francisco,Johnson,20,Not Defined
Sandra,Helsel,52,LGBT
Jeff,Martin,23,F
Arnette,Leggitt,180,M
Tamara,Wilson,25,F
Shawanda,Blank,60,LGBT
Christine,Kolasinski,36,M
Michael,Novack,10,F
Mary,Miller,57,F
Kimberly,Dommer,1,M
Clinton,Adam,67,F
Jody,Carranza,27,LGBT
Maria,Russell,12,F
Janet,Robinson,63,M
James,Mitchell,163,LGBT
Anthony,Davis,45,M
William,Etheridge,58,F
Arthur,London,34,LGBT
Elizabeth,Brown,167,F
Kimberly,Crenshaw,19,Not Defined
Mary,Fox,61,M
Etta,Hatch,33,M
Sharron,Rojas,15,F
Robert,Brown,50,M
Kevin,Rush,59,LGBT
Ida,Hall,31,M
Bonnie,Richardson,41,F
Mary,Soto,113,M
William,Spencer,57,LGBT
Jared,Roman,135,M
Emily,Washington,64,M
Billie,Sylvester,19,LGBT
Clarissa,Loper,175,LGBT
Eunice,Tucker,46,M
Richard,Obrien,105,F
Wm,Murphy,135,M
James,Flores,67,Not Defined
Ronald,Huddle,50,F
Mauricio,Aumiller,175,M
Sean,Jenkins,44,M
Samantha,Craig,182,LGBT
Carol,Kittler,45,F
Jose,Reiter,33,M
Kimberly,Konecny,17,F
Amy,Overstreet,37,M
Juanita,Moran,3,LGBT
Angel,Pemberton,39,M
Harry,Newell,19,LGBT
Jack,Mcclelland,40,M
Susan,Zielinski,51,LGBT
Tracy,Ebeling,66,F
Donna,Cruice,7,F
Kevin,Mitchell,54,F
Stanley,Thomas,48,M
Thelma,Ford,36,M
Curtis,Adams,46,LGBT
Colleen,Roy,164,F
Edwin,Gouge,13,M
Nelson,Allen,23,M
Helen,Cutts,19,M
Robert,Oneal,5,LGBT
Daniel,Miller,24,LGBT
Jane,Edwards,40,LGBT
Arthur,Ramirez,17,Not Defined
Lawrence,Massey,185,LGBT
Walter,Morgan,45,F
Alberto,Ball,23,F
Samuel,Polak,40,Not Defined
Philip,Haynes,57,M
Alexander,Leday,18,LGBT
Clarence,Her,29,M
Patricia,Haldeman,56,F
Cheryl,Phan,38,LGBT
Charles,Anderson,7,M
Jose,Tillman,143,LGBT
Robert,Alexander,27,M
Jose,Roush,42,M
Anthony,Billington,56,F
Richard,Adkins,23,LGBT
Richard,Adams,68,F
Nanette,Palma,25,LGBT
Loren,Hyatt,21,LGBT
Barbara,Jones,31,F
Dennis,Hernandez,25,M
Brent,Chung,37,F
Francis,Forbus,50,M
Edith,Daniel,54,F
Roy,Doctor,62,LGBT
Kay,Thomas,83,LGBT
Deborah,Lopez,38,M
Daniel,Fleming,95,LGBT
Lisa,Harper,69,F
Ruby,Carrillo,47,F
Rose,Okajima,63,M
Christopher,Behr,16,M
Lawrence,Harris,56,LGBT
Mary,Vanwoert,153,LGBT
Melody,Creech,23,LGBT
Lupe,Skelton,114,M
Eva,Reed,21,LGBT
Daniel,Lucky,59,LGBT
Kyle,Brunetti,26,F
Amanda,Brown,8,M
Robert,Darden,147,LGBT
Jammie,Blankenship,198,LGBT
Brian,Suski,47,LGBT
Willis,Davis,29,F
Bobby,Schmidt,183,LGBT
Max,Douglas,31,LGBT
Michele,Thompson,26,F
Stanley,Davis,18,M
Johnnie,Richards,9,M
Kimberley,Cox,3,LGBT
Nancy,Santos,114,LGBT
Hiedi,Crosten,8,F
Gordon,Smith,51,M
Valerie,Adams,46,M
Susan,Byrd,34,M
Angela,Janosek,44,M
Maurice,Claycomb,38,M
Michael,Torres,2,F
Francisca,Seifert,17,F
Earle,Jones,54,Not Defined
Myron,Weeks,34,LGBT
Vincent,Jackson,68,M
Luis,Bradley,51,F
Michael,Taylor,111,M
Tonya,Nagel,61,M
William,Clark,45,F
Winifred,Beard,78,F
Kris,Garcia,64,Not Defined
Emma,Roth,66,M
Elizabeth,Royster,56,F
Sandra,Elliott,9,M
Maxie,King,64,F
Daniel,Burt,106,M
Priscilla,Stein,157,F
Michelle,Travis,190,LGBT
Christopher,Edwards,31,M
Arturo,Nicholson,15,Not Defined
Debra,Brion,17,LGBT
Peggy,King,7,F
Misty,Gravatt,3,LGBT
Betty,Garcia,47,M
Jesse,Heath,31,Not Defined
Barbara,Beck,50,LGBT
Leonard,Cosby,170,M
Charles,Cain,54,LGBT
Terry,Holcomb,4,M
Nancy,Green,40,LGBT
Charles,Barr,43,LGBT
Elizabeth,Pink,50,M
Shirley,Balch,48,LGBT
Sanora,Jones,105,M
Juan,Seip,61,LGBT
Danita,Kline,18,LGBT
Mathew,Fabian,55,M
Stephanie,Solis,20,F
Evangeline,Morton,2,Not Defined
Gerald,Jackson,192,LGBT
Gail,Sanchez,36,M
Judy,Robinson,20,Not Defined
Don,Walker,20,LGBT
Ruth,Randolph,23,F
Darren,Till,29,LGBT
Deirdre,Luce,69,F
Robert,Jones,26,LGBT
Rochelle,Jordan,24,Not Defined
Julia,Ellis,8,M
Jerry,Briones,24,F
Mary,Tetreault,8,M
Sandra,Jones,53,M
Cary,Pauly,34,Not Defined
Connie,Christensen,64,LGBT
Gabriel,Hamilton,1,F
Kristina,Mcclure,41,LGBT
Maynard,Colombo,51,M
Daniel,Rosenblum,41,M
Alberto,Hunt,36,Not Defined
Vicky,Daves,70,F
Susan,Kreidel,24,F
Clifton,Gonzalez,51,LGBT
George,Gallagher,66,M
Mary,Montgomery,56,LGBT
Marie,Leonard,20,F
Emily,Lewis,69,F
Ruth,Mcnair,65,LGBT
Arthur,Townsend,19,LGBT
David,Holden,37,LGBT
Martha,Mouser,37,Not Defined
Claudia,Krieger,100,M
Tereasa,Burgett,60,Not Defined
Brianne,Guzman,38,F
Markus,Daniels,29,F
Zachary,Cheeseman,40,LGBT
Kimberly,Remley,41,M
Steven,Herrmann,126,F
Antonio,Quinn,44,F
Edna,Kimberlin,36,M
Tracie,Hughes,28,F
Timothy,Fridley,189,M
David,Shuttleworth,59,M
Clinton,Skinner,44,M
Rita,Goad,18,LGBT
Fernando,Coulter,68,F
Stephanie,Ryan,40,M
Maria,Paul,65,LGBT
Jose,Lizotte,35,F
Linda,Vessels,46,LGBT
Winifred,Sharp,52,F
Patricia,Gonzalez,47,LGBT
Allie,Ayers,40,LGBT
Alice,Mortimer,18,Not Defined
Glenn,Welch,59,F
Mary,Haywood,33,M
Gabriel,Albrecht,13,F
Daryl,Holmes,19,M
Etta,Lang,27,LGBT
Joshua,Beggs,12,F
Donald,Forsman,55,F
Anamaria,Payne,4,F
James,Riddle,7,F
Jane,Cronin,54,LGBT
Martin,Robinson,64,LGBT
Joseph,Miranda,39,LGBT
Armando,Smith,45,F
Julio,Nolin,41,F
Jovita,Otero,7,M
Judy,Andrews,29,M
Jacquelyn,Burnham,26,M
Kenneth,Madho,69,LGBT
Michael,Crawford,25,Not Defined
Kim,Jones,55,M
Sandra,Saldivar,22,F
Travis,Keller,2,LGBT
Frances,Shipman,66,LGBT
Jacqueline,Click,19,F
Guillermo,Vinson,14,LGBT
John,Helmy,62,LGBT
Heather,Hurst,42,M
Wade,Mcgee,160,LGBT
Robert,Newsom,25,Not Defined
Gary,Owen,16,M
Tammy,Mettlen,180,M
Mark,Hughes,15,F
Donald,Caruthers,43,LGBT
Stanley,Kepler,8,M
John,Hill,39,M
Charles,French,35,LGBT
Sheila,James,47,LGBT
Jose,Phillips,32,LGBT
Elizabeth,Lieberman,14,M
Mark,Nance,36,LGBT
Lloyd,Panther,62,M
Tonia,Gibson,49,F
Maria,Laux,69,F
Marianne,Rickard,37,LGBT
Bruce,Kuhn,87,LGBT
Monica,Medlock,27,F
Aaron,Sanchez,14,F
Sybil,Clifton,52,LGBT
Trinidad,Williams,9,F
Leslie,Jeffers,62,M
David,Thompson,20,LGBT
Jeanette,Watson,70,M
Eric,Blanchard,155,LGBT
Jesse,Salafia,43,F
Jessica,Tobias,29,M
James,Whiteside,20,F
Arnold,Ford,53,F
David,Kruger,14,LGBT
Miguel,Miranda,23,LGBT
Lana,Blum,17,M
Consuelo,Lai,13,LGBT
Melissa,Phillips,22,M
Esther,Crawford,25,M
James,Ramsey,48,F
Karen,Killian,67,M
Marie,Lundquist,39,LGBT
Steven,Berry,13,Not Defined
Gretchen,Villa,133,LGBT
Lacy,Klopfer,23,Not Defined
Helen,Green,34,LGBT
Alberta,Porterfield,40,M
Jessica,Martinez,50,F
Glenn,Bryant,132,M
Ollie,Mccann,66,LGBT
Christopher,Dowdy,26,LGBT
Judith,Kjellman,28,F
Wayne,Billings,42,M
Piper,Miles,58,M
Pauline,Shortt,46,F
Erik,Licudine,3,M
Romona,Infante,52,F
Maria,Wilkerson,69,F
Robert,Kreitzer,48,F
Jeffrey,Blevins,61,LGBT
Dennis,Lund,53,LGBT
John,Johnson,7,LGBT
Karl,Gillikin,70,LGBT
Claudette,Hickman,46,LGBT
Shannon,Williams,58,LGBT
Donald,Davis,45,Not Defined
Tiana,Newlon,189,F
Phyllis,Nelson,126,F
Justin,Cates,10,F
Marie,Cates,6,LGBT
Sharon,Smith,139,LGBT
Audrey,Currey,14,Not Defined
Katherine,Duhl,25,LGBT
Anna,Randall,64,Not Defined
Violet,Spraglin,41,F
Nina,Larsen,39,F
Karen,Steinman,36,M
Lois,West,56,F
Felix,Davis,26,LGBT
Leslie,Walter,28,M
Ramiro,Griffin,58,M
Sam,Brown,31,LGBT
David,Kim,31,M
Ann,Brown,66,M
Tamara,Armour,50,LGBT
Brandon,Chavarria,9,Not Defined
Carol,Keller,29,M
Carmen,Mildenstein,5,LGBT
Judson,Wilson,38,M
Barbara,Luckenbach,170,LGBT
Eric,Gilliam,34,F
David,Colston,8,M
Megan,Shoup,70,Not Defined
Karen,Webb,46,F
Linda,Campbell,33,M
Taylor,Manley,52,M
Richard,Berry,10,Not Defined
Jewel,Wilburn,20,F
Minnie,Saunders,18,M
Dorothy,Burns,43,M
Joseph,Cates,11,LGBT
Jose,Castelluccio,45,LGBT
Gwendolyn,Penn,87,F
Kenneth,Coral,32,M
Alex,Volk,15,M
Jeremy,Tucker,36,F
Ronald,Jennings,50,LGBT
Mary,Somerville,36,LGBT
James,Dubois,15,M
Roger,Trost,57,Not Defined
Ronald,Cotter,18,LGBT
Gerard,Smith,18,F
Sharon,Arsenault,13,M
Louisa,Gessford,69,LGBT
Brett,Dunson,114,F
Margaret,Newton,30,M
Robert,Stillman,57,LGBT
Rosa,Middleton,48,LGBT
David,Cotner,51,F
James,Moody,39,F
Rebecca,Miller,38,F
Todd,Rolon,18,M
Jessica,Lewis,73,F
Myron,Woock,109,M
Harrison,Freshour,41,M
Jessica,Thompson,58,M
Rodney,Carroll,63,LGBT
Darren,Gullett,34,LGBT
Cheri,Boehm,38,M
Donna,Webb,46,Not Defined
Christopher,Middleton,17,F
Emily,Woods,18,F
Brian,Lester,55,M
John,Breese,195,F
Adele,Mason,56,Not Defined
Bernice,Moochler,70,M
Paul,Sanchez,46,M
Virginia,Jones,28,LGBT
Irma,Foster,50,Not Defined
Shane,Ammerman,20,M
Alexander,Ledbetter,42,M
Ruth,Meriwether,40,LGBT
David,Faulk,127,LGBT
Kelly,Hall,36,M
Thelma,Buttaro,52,LGBT
Jean,Leeds,55,F
Ronald,Maldonado,16,M
Rita,Farley,15,F
Timothy,Livengood,37,M
Elvira,Christian,21,LGBT
Rebecca,Hamilton,26,M
Stacie,Parker,9,LGBT
Harriet,Perry,87,LGBT
Marie,Eiche,48,M
Mazie,Moore,46,F
Thomas,Converse,32,LGBT
Gregory,Owens,36,M
Crystal,Hutson,18,F
Kelley,Adams,47,LGBT
Jamie,Ayers,7,Not Defined
Gilbert,Brann,91,LGBT
Nikki,Williams,22,M
Marc,Sanderlin,66,LGBT
Tina,Downing,25,M
Michelle,Tucker,37,F
Wesley,Haslett,16,M
Sherita,Coleman,69,Not Defined
Brandon,Cosey,75,F
Tammy,Valenzuela,23,M
Janey,Shaffer,29,M
Eunice,Tolliver,25,LGBT
Colin,Penney,8,M
Chance,Postell,18,Not Defined
Amanda,Wilenkin,1,F
Erik,Lejeune,23,LGBT
Sally,Williams,104,LGBT
Mary,Farrell,65,M
William,Schey,9,M
Sherry,Olsen,49,M
Karen,Coley,39,M
Mary,Martinez,28,LGBT
Nadia,Gaines,128,F
Donna,Roman,65,M
Vincent,Proctor,42,LGBT
Pamela,Rice,70,Not Defined
David,Palmer,53,M
Darren,Rounds,9,F
Jerry,Darnell,61,M
William,Brittain,40,F
James,Wise,197,LGBT
Richard,Guzman,35,LGBT
Carson,Lumpkin,49,LGBT
Roger,Boelter,61,F
Reba,Smith,22,LGBT
Maria,Smith,7,LGBT
Cory,Murphy,60,M
Lori,Cilek,39,F
Jeannette,Sherry,29,F
Joseph,George,28,F
Wade,Dockery,70,M
Carmen,Larowe,27,F
Billy,Castro,59,LGBT
Juana,Tribble,121,M
Diana,Mcconnell,141,F
Chris,Schiefelbein,84,M
Clara,Hughes,55,M
Peggy,Petty,30,LGBT
Thelma,Rodriguez,59,LGBT
Patrick,Gray,30,Not Defined
Joshua,Mcnamee,22,M
Melvin,Newlan,3,F
Eric,Vanstee,65,F
Sheila,Cazares,178,Not Defined
George,Gresham,19,M
Linda,Wilkins,106,F
Ida,Murphy,37,Not Defined
Cindy,Lheureux,44,F
Sasha,Jackson,67,M
Kip,Walsh,25,LGBT
Michelle,Patton,127,M
Scott,Jones,49,M
Lauren,Gay,21,M
Helen,Fraley,55,LGBT
Glen,Overbey,26,F
Beatrice,Odom,30,M
John,Rodriguez,21,M
Sherry,Nickels,40,F
Stacy,Debar,63,F
Rhonda,Smith,6,LGBT
Alberto,Martinez,36,M
Brian,Olin,60,LGBT
Ryan,Toscani,125,F
Veronica,Harris,49,F
Courtney,Coil,45,M
Lindsay,Searfoss,30,F
Mack,Vincent,18,Not Defined
Earnest,Flom,65,LGBT
Jessica,Grant,35,F
Edward,Mcbroom,63,M
Pamela,Swensen,46,F
Robert,Nash,12,M
Steven,Taylor,65,LGBT
Vera,Mullins,69,M
Michael,Smith,4,LGBT
Brian,Trotter,54,F
Sean,Johnson,150,LGBT
Edward,Fraser,108,M
Imogene,Clements,67,LGBT
Wayne,Buchholtz,27,LGBT
Anita,Vanetten,53,M
Faith,Arneecher,58,M
Antonio,Richardson,167,M
Lois,Dial,52,F
Samantha,James,70,M
Joe,Bundy,149,M
Brooke,Bush,37,LGBT
Michael,Powell,50,F
Stephenie,Mathson,54,Not Defined
Winnie,Mayo,70,LGBT
Edward,Bayles,17,F
Derek,Burns,90,LGBT
James,Huggins,69,F
Kent,Tipka,59,F
Kathy,Hayden,37,F
Chris,Esteban,113,F
Tommy,Adams,19,F
Carmen,Taylor,25,F
Jason,Sanchez,19,F
Vincenzo,Johnson,67,M
Elmer,Pettit,27,F
Charlotte,Rufenacht,24,M
Douglas,King,28,LGBT
Sandra,Rosario,14,Not Defined
Joseph,Stratton,26,LGBT
Luis,Meraz,40,F
Keith,Lowery,68,Not Defined
Josette,Barrocas,9,F
Frances,Reynolds,72,M
Mildred,Enriquez,21,LGBT
David,Sotomayor,106,M
Richard,Christie,48,M
Mary,Moritz,60,F
Connie,Payton,25,LGBT
Melody,Bonilla,92,M
Stephanie,Dixon,55,M
Anthony,Berry,36,LGBT
Sarah,Harms,34,LGBT
Rowena,Valverde,59,LGBT
Camille,Davison,22,M
Arlene,Adcock,40,LGBT
Leonard,Ratliff,18,LGBT
Christina,Haber,77,F
Jeffery,Chapman,181,LGBT
Daniel,Jones,15,LGBT
Damian,Johnson,38,LGBT
Lori,Dora,26,LGBT
Anthony,Phillips,56,F
Jane,Jardine,67,F
Patricia,Brock,13,LGBT
Kelly,Smith,53,F
Julian,Robinson,48,F
Henry,Beaudoin,59,M
Margaret,Hara,51,M
Helen,Guglielmi,64,M
John,Farrell,45,LGBT
Gerald,Madlock,23,Not Defined
Christine,Coleman,74,F
Dennis,Peterson,10,F
Carmen,Bunch,68,LGBT
Erin,Twitchell,151,F
Paul,Becker,31,LGBT
Henriette,Pelton,55,F
William,Dempsey,25,F
Karla,Wright,60,LGBT
Billy,Rhodes,29,F
Kathleen,Rappa,106,LGBT
Sara,Stigall,89,F
Andy,Avila,34,M
Daniel,Murray,30,F
Cynthia,Wylie,63,LGBT
Lula,Williamson,58,Not Defined
Dale,Farris,22,F
Leroy,Avery,50,LGBT
Andrea,Pollock,51,F
Tracey,Wright,13,M
Kara,Corliss,25,F
Mauro,Curtis,6,LGBT
Charles,Prieto,31,Not Defined
Carmen,Neff,67,LGBT
Denise,Marsh,64,F
Harry,Petersen,4,M
David,Vaughn,27,LGBT
Jessica,Harris,32,Not Defined
Lisa,Seeley,18,F
Judith,Jeffers,14,M
Lois,Roberto,47,Not Defined
Donald,Mccullum,130,M
Evelyn,Bates,62,M
Frankie,Yang,38,LGBT
Alberto,Carter,41,F
Karen,Hopkins,76,M
Eric,Sanchez,32,LGBT
Clinton,Rhein,11,F
Danny,Damewood,148,M
Steven,Gillham,21,F
Mary,Cooper,60,Not Defined
Todd,Hill,35,LGBT
Duane,Parker,59,M
Shelba,Hinkson,70,F
Lola,Alliston,48,M
Martin,Shell,54,Not Defined
Beth,Stover,161,M
Janet,Sexton,54,F
Harry,Moss,15,LGBT
Tia,Perez,72,LGBT
Darren,Smudrick,63,F
Bertha,Griggs,64,F
Courtney,Bryson,176,Not Defined
Sang,Berube,58,M
Leila,Garcia,12,LGBT
Jodi,Merrill,24,M
Ann,Malm,74,LGBT
Tamie,Manns,50,M
Anna,Richardson,23,F
Brenda,Hudson,47,M
Eliza,Grigg,51,F
Joseph,Martin,52,M
Juan,Smith,63,LGBT
William,Messenger,34,F
Douglas,Leon,70,LGBT
Jennifer,Dobkin,173,LGBT
Gil,Manzanarez,59,M
Annie,Looney,37,M
Linda,Sullivan,66,LGBT
Linda,Oldham,69,F
Ralph,Rodriguez,59,LGBT
Cecil,Sutton,68,LGBT
Pamela,Morris,34,F
John,Yenz,11,Not Defined
Marion,Cruz,16,F
Marjorie,Diller,58,LGBT
Tracy,Graves,52,M
Steven,Cincotta,25,Not Defined
Joseph,Trail,98,M
Anthony,Blodgett,173,LGBT
Rona,Lorraine,10,Not Defined
Craig,Williamson,17,F
Terry,Borjon,66,F
John,Fanno,27,F
Derek,Armstong,38,LGBT
Frances,Pearce,168,M
Alvin,Collins,9,M
Patsy,Conrad,36,M
Mary,Law,9,F
Brandon,Krueger,33,LGBT
Wayne,Nguyen,34,M
Theodore,Gudino,85,F
Emily,Carr,10,F
Charlotte,Farthing,173,M
Eddie,Corsi,25,F
Barbara,Moses,39,LGBT
Doris,Litchfield,163,M
Deborah,Carrero,29,LGBT
Margaret,Arthur,19,LGBT
Manuela,Archuleta,19,F
Margaret,Alicea,45,F
Linda,Buchanan,31,Not Defined
Thomas,Beuth,56,Not Defined
Sarah,Ruffin,126,M
Leonardo,Davidson,185,Not Defined
Stanley,Boone,26,F
Edward,Green,19,Not Defined
Pamela,Cannon,31,F
Allen,Frank,24,F
Michael,Deloach,13,F
Jonathan,Althouse,42,F
Miquel,Bransford,21,F
Kelly,Twilley,63,F
Julian,Hemphill,52,LGBT
Sonia,Bigham,64,Not Defined
William,Pilla,49,F
Ruben,Pye,36,F
Gina,Irby,33,LGBT
Diane,Chen,115,M
Jay,Harber,13,F
Betty,Casey,26,F
Renee,Durkin,46,F
Anthony,Dambrosio,23,F
Mitzi,Robertson,44,F
Vanessa,Frank,31,LGBT
Lauren,Thornburg,8,LGBT
Victor,Stansberry,69,LGBT
Felix,Bowers,58,LGBT
Zachary,Rodiguez,96,Not Defined
Mary,Ramirez,51,M
Gary,Muzii,9,F
Kimberly,Brewer,25,LGBT
Tamara,Vanbrunt,66,LGBT
Sheila,Mcbee,67,F
Linda,Harmon,22,M
Stephen,Walker,59,F
Walter,Gonzalez,9,M
Anne,Bruce,19,M
Jessie,Smith,121,M
Ivan,Hill,39,M
Randall,Heizman,11,M
Betty,Muilenburg,68,LGBT
James,Irland,56,F
Sally,Ramos,42,F
Rickey,Rodarte,38,F
Susan,Smith,58,LGBT
Sarah,Teig,29,F
Donna,Lowe,58,M
Tyrone,Johnson,30,M
Joanna,Kelly,42,LGBT
John,Cleaves,55,M
Jeniffer,Brasil,60,LGBT
